16,68
68,44,16
79,59,16
90,8
90,80,79,16,88
50,16,10,115
106,109
79,2
10,20,16
16,106
16,59
20,59
10,115,33
90,8
75,16
80,2
14,117,33,103,20
110,48
23,106
117,79,16
75,10,115,16
106,23
80,33,79,16
20,79,10,16
101,111
16,37
16,115
16,6
106,16
59,80,6
10,59,33
63,111,10
17,36
8,83,33,16
61,10,33
56,93,70,68
20,79,117
74,6
80,9
16,5
16,115
115,104
74,23
16,115
104,109
64,16
115,16
16,5
20,79,80,71,100
90,80,21
97,74
64,16
16,106
8,9
36,106
32,52
52,19
20,14,33,107
42,104
93,8
52,32
56,29,68,115
74,19
90,80,21
16,17
78,12,77,10
29,42,86,82
32,5
74,43,73
100,21,54
104,12,30,84,97
80,8,90
42,48,18,107
95,21,80
28,72,104
107,58
16,31
115,86
78,35
95,72,49
73,12,84,104,30
28,89
32,52,43
104,72,97,115
16,86,115,42
68,115,16
71,9
107,117,16
113,36,83
73,74,16,25
78,104,97,106
18,48
52,43,74,73
10,36,113,31
103,42,79
106,87,78
6,54,71
26,46,115
4,18,20,21,54,79,80,100
115,86
84,3
12,73
12,78
13,17,66
86,42
8,18,33
4,107,117,18,100
96,42
106,30,102,36
28,78
25,6
54,8
74,43
43,73
6,71,8
97,84,104
100,18,20,80
8,18
51,11,43
19,52
84,28
19,25
77,78,109
95,26
25,36
106,104,84,30,97
11,51
34,6
115,86,42
61,35,33,115
86,42
95,98
51,73
17,6
74,43,97
113,36
51,1
21,100,54,71
18,107,81
19,74
11,51,22
11,51
79,103
39,84
106,84
84,106
26,84
98,95
6,21,54
39,84
116,97,5
113,115,86,42
90,72
106,84,104
26,84
97,84,36
71,90,6
86,42,115
78,77
106,84,104
98,95,85,76
113,115,86,42
13,17
100,8,80
81,14,6
58,38
107,81
100,71
58,17,98,107
92,107,15
93,36,42
20,29,68
93,36,16
115,86,41
79,67
115,86
99,69
41,78
115,86
58,98
59,71
21,90,79,72,54
84,106,102
73,1
98,8
83,36
30,84,97
71,81
21,54,24,3
62,94
73,74,25
26,97
42,65
74,43,25
42,86,115
32,43
73,52,32,43,84,12,97
30,12,73
84,106,104
84,106,104
41,115
92,81
86,42,115
12,47,106
16,51
115,86,42,41
21,54,71,100
6,54,21,45
76,98,95
8,81,69
100,71
69,27,76
42,96
77,22
34,8
115,112,37
22,77
58,28,27
99,16
60,25
11,51
51,73
14,21,54,71,80,90,100
58,72
32,43
71,6,90
84,106
51,47,55,112
40,1
45,67
20,54,3
69,15
59,8
104,106,84
81,114,92
76,85,95
16,1
97,26
8,16
25,74,73
39,28,85,76,38
42,86,115
109,112,78,47
12,3
41,55,96
22,77
71,1
24,90,100,71
106,84,104
73,43,74
25,60,32
8,109
109,16
29,56
114,65
24,71
73,43
19,52
95,76,85,98
106,12
30,104
73,74
97,84
84,104,106
29,56
114,65
96,42
58,38,1,55
34,97,81,99,14,17,90
32,43,51,11
16,35
58,98
107,76
27,28,39
93,102,53
86,115,41
16,35
41,16
114,65
51,30,12,16
106,84,104,32
84,97,26
43,52
58,26,97
73,74,97
54,45,62,24,71,100
15,65
38,55
8,71
54,80,98,21
94,24
42,115,86
55,45,44,7
62,44,71
92,79,81
54,71,62
115,22,77,112
108,65,38
29,56
7,55,1
77,22
100,15
100,15
106,84,104
38,55
74,25
58,98,38
84,104,57,106
105,81
40,1
16,35
27,91,55
25,6
30,12
108,71
105,2,92,107,15
80,69,103,14
16,115
3,54,80,71,45
86,42,16
58,98,38
16,58,107
27,55
42,112,41
59,71,2,67
71,6,122
76,85,95
86,42,16
92,114,15
97,84,104
105,81
76,39,86,28
12,30,47
45,3,71,7
47,12,30,73
52,32,39
58,38,108
62,119,80,71
65,15,96,42
76,39,86,28
86,38,56
99,118,108
38,55
74,25
84,104,57,106
80,20,81,2,114
15,67,118,81,79
84,104
120,106,84,78
1,5
20,80,100
115,86,41
84,104,30
84,97,26
27,7,115,78
74,73,25,43
114,15,2
6,17,97
71,107,81
86,41
50,16
96,93
83,80,42
115,86,42
62,2,100,119
2,114
15,107,114
25,43,73,74
50,96
54,62,94
55,27
65,42,86
65,118,15
118,80,79,16
118,108,38
76,95,98,55
80,54,21,45
81,15,107
84,106,57
100,119
100,119,109
108,38
114,107,92
112,12
1,27,55
2,3,54,80
2,71,79,92,114
3,80,45
6,71,80
123,32,39
15,114,107,81
25,74,43,73
32,60,52
42,15,65
45,3,7
64,16
65,15,96,42
71,122,45
73,74,43
121,119,67,103
81,118,79
